sr,business_name,business_type,address,tehsil,phone,map_link
"1003","Karigar","Kite Flying - Trader","G7MC+357, Kot Kamboh Lahore, 54000, Pakistan, Lahore City","Lahore City","03094450040","https://www.google.com/maps?q=31.5326380,74.2704100"
"1004","Babar Trader","Kite Flying - Manufacturer","J8G3+9R6, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03304074152","https://www.google.com/maps?q=31.6257710,74.3047410"
"1005","A.S Kites","Kite Flying - Manufacturer","C9Q8+226, Gulshan Yaseen Colony, Lahore, Pakistan, Nishter Town","Nishter Town","03214231713","https://www.google.com/maps?q=31.4377670,74.3650360"
"1006","Silver kite","Kite Flying - Seller","G8G4+Q92, Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03219418792","https://www.google.com/maps?q=31.5312610,74.2944770"
"1007","Muneer Kite Maker","Kite Flying - Manufacturer","H8WW+686, Kalma Chowk, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03228016193","https://www.google.com/maps?q=31.5956010,74.3458130"
"1008","Zarar Kite Maker","Kite Flying - Manufacturer","13 Poonch Rd, Islamia Park Lahore, 54000, Pakistan, Lahore City","Lahore City","03270144099","https://www.google.com/maps?q=31.5507190,74.3033510"
"1009","ABDULLAH REHAN SAFE KITE HOUSE","Kite Flying - Manufacturer","H8QW+7FC, Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03144794778","https://www.google.com/maps?q=31.5881700,74.3462480"
"1010","R&co","Kite Flying - Trader","H8M4+VM3, Data Darbar Rd, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004142651","https://www.google.com/maps?q=31.5846340,74.3066830"
"1011","GUDU KITE HOUSE","Kite Flying - Seller","SHAHID GUDU Autos Near KOTLAKHPAT Railway Station Bostan Colony, Lahore, Pakistan, Model Town","Model Town","03324897550","https://www.google.com/maps?q=31.4633370,74.3407890"
"1012","Taya Goga & Sons","Kite Flying - Seller","G7VP+MG4, Block A Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03218308303","https://www.google.com/maps?q=31.5441810,74.2863370"
"1013","Kite Seller","Kite Flying - Seller","Rasheed Pura Rd, Shahid Park Lahore, Pakistan, Shalimar Town","Shalimar Town","03294416660","https://www.google.com/maps?q=31.5806460,74.3954260"
"1014","SARDAR KITE MAKER-","Kite Flying - Manufacturer","H9R4+H9X, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244057815","https://www.google.com/maps?q=31.5915780,74.3553010"
"1015","Mohsin Ali","Kite Flying - Manufacturer","H9CJ+58F, Shalimar Link Road, Shalimar Larechs Colony, Lahore, 54840, Pakistan, Shalimar Town","Shalimar Town","03060450273","https://www.google.com/maps?q=31.5705920,74.3804110"
"1016","TK Kites","Kite Flying - Manufacturer","H7M8+475, Hakeem Ghulam Nabi Rd, Lahore, Pakistan, Lahore City","Lahore City","03274523607","https://www.google.com/maps?q=31.5828900,74.2657390"
"1017","Farooq trader","Kite Flying - Manufacturer","H9Q8+MVV, China Scheme, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03278817393","https://www.google.com/maps?q=31.5893400,74.3673050"
"1018","Manufacturing door","Kite Flying - Manufacturer","Abu Sufiyan St, Saeed Park Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03014043317","https://www.google.com/maps?q=31.6119430,74.2952570"
"1019","AA Kites","Kite Flying - Seller","H9V6+F9P, Green Belt Rd, Gujjar Pura Kot Khawaja Saeed, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03204861261","https://www.google.com/maps?q=31.5935020,74.3608550"
"1020","Naveed Kite Maker","Kite Flying - Manufacturer","895R+4GX, Sue Asil, Lahore, Pakistan, Nishter Town","Nishter Town","03064008280","https://www.google.com/maps?q=31.3076940,74.3911930"
"1021","Punjab Kite House","Kite Flying - Manufacturer","35, Nargis Block Allama Iqbal Town, Lahore, 54000, Pakistan, Model Town","Model Town","03008672468","https://www.google.com/maps?q=31.5135130,74.2810180"
"1022","Mian Kite House","Kite Flying - Trader","HGRG+249, Bhaman Lahore, Pakistan, Wahgah Town","Wahgah Town","03278834003","https://www.google.com/maps?q=31.5908950,74.5250990"
"1023","Bubeen kits","Kite Flying - Seller","G74H+WQQ, Karim Block Allama Iqbal Town, Lahore, Pakistan, Model Town","Model Town","03224206176","https://www.google.com/maps?q=31.5073360,74.2794790"
"1024","SARDAR KITE SELLER","Kite Flying - Seller","H9R4+H9X, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244057815","https://www.google.com/maps?q=31.5915780,74.3553030"
"1025","R&co","Kite Flying - Seller","H8M4+VM3, Data Darbar Rd, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004142651","https://www.google.com/maps?q=31.5846340,74.3066830"
"1026","Mian Kite House","Kite Flying - Seller","G79X+HH4, Pak Block Allama Iqbal Town, Lahore, 54000, Pakistan, Model Town","Model Town","03004745476","https://www.google.com/maps?q=31.5188630,74.2990320"
"1027","R&co","Kite Flying - Manufacturer","H8M4+VM3, Data Darbar Rd, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004142651","https://www.google.com/maps?q=31.5846340,74.3066830"
"1028","Muhammad Azeem","Kite Flying - Seller","C9X3+JG5, Main Bazar, Muft pura Gul Colony, Lahore, Pakistan, Model Town","Model Town","03215810257","https://www.google.com/maps?q=31.4489690,74.3539010"
"1029","A-S kites house","Kite Flying - Trader","Plot 37, Block R Phase 2 Johar Town, Lahore, Pakistan, Raiwind","Raiwind","03214316767","https://www.google.com/maps?q=31.4601140,74.2716480"
"1030","MIAN KITE HOUSE","Kite Flying - Seller","دھوبی گھاٹ، Sartaj Street, Theri Road, Khan Colony, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03061463032","https://www.google.com/maps?q=31.5861960,74.3980450"
"1031","BISMILLAH KITE MAKER","Kite Flying - Manufacturer","J87J+35 Lahore, Pakistan, Ravi Town","Ravi Town","03158264660","https://www.google.com/maps?q=31.6127340,74.3304920"
"1032","butt book center","Kite Flying - Seller","9 Street 1, Qadri Colony, Walton, Pakistan, Lahore Cantt","Lahore Cantt","03214579335","https://www.google.com/maps?q=31.4849680,74.3686430"
"1033","Mian kite house","Kite Flying - Seller","HC52+V3M, Tajpura Main Rd, Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03054557003","https://www.google.com/maps?q=31.5597040,74.4001620"
"1034","Ideal kites","Kite Flying - Trader","J8J2+3GJ, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03296248809","https://www.google.com/maps?q=31.6304650,74.3010290"
"1035","Guddi Ghar","Kite Flying - Seller","754-N, Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03238040593","https://www.google.com/maps?q=31.5342680,74.2997230"
"1036","Allah Wasaya Kite & Door Maker & Sellers","Kite Flying - Seller","892X+HGW, Sue Asil, Lahore, Pakistan, Nishter Town","Nishter Town","03214271985","https://www.google.com/maps?q=31.3016450,74.3988270"
"1037","Shah kite house","Kite Flying - Seller","Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03218848815","https://www.google.com/maps?q=31.5777730,74.3220350"
"1038","BILLA KITE HOUSE","Kite Flying - Manufacturer","H87W+MQ4, Street No. 19, Garhi Shahu, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244367709","https://www.google.com/maps?q=31.5641640,74.3469970"
"1039","Patho sha kite house","Kite Flying - Manufacturer","25 Tipu Rd, Block B1 Block B 1 Gulberg III, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03008080691","https://www.google.com/maps?q=31.5163300,74.3547200"
"1040","AQ flyers","Kite Flying - Manufacturer","J8H3+HR5, Qaiser Town-Shahdara Town Rd, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03084543742","https://www.google.com/maps?q=31.6290280,74.3045300"
"1041","Lala kite maker","Kite Flying - Seller","J8G4+RM4, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03214917995","https://www.google.com/maps?q=31.6277100,74.3065880"
"1042","Iftikhar Auto","Kite Flying - Seller","246, Block A1 Gulberg III, Lahore, 54660, Pakistan, Lahore Cantt","Lahore Cantt","03214137355","https://www.google.com/maps?q=31.5140760,74.3579410"
"1043","Rental Vehicles and Property Advisor","Kite Flying - Seller","Main Maulana Shaukat Ali Rd, Sector B-1 Block 1 Sector B 1 Lahore, 54770, Pakistan, Model Town","Model Town","03044368893","https://www.google.com/maps?q=31.4654080,74.3120590"
"1044","Hashim Kites","Kite Flying - Seller","HFQ2+VQ3, Al-Kareem Garden St, Tamhara Kot Pind, Lahore, Pakistan, Wahgah Town","Wahgah Town","03214115434","https://www.google.com/maps?q=31.5898090,74.4519110"
"1045","MS Kite Seller","Kite Flying - Manufacturer","HC52+V3M, Tajpura Main Rd, Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03078825864","https://www.google.com/maps?q=31.5597040,74.4001620"
"1046","Mubshear bhati kites house","Kite Flying - Seller","H8HC+49Q, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03249478351","https://www.google.com/maps?q=31.5775800,74.3210260"
"1047","Shah kite house","Kite Flying - Trader","Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03218848815","https://www.google.com/maps?q=31.5777730,74.3220350"
"1048","Noni kite center","Kite Flying - Seller","H9FM+QW2, Sahowari Rd, Sahowari Ramgarh, Lahore, Pakistan, Shalimar Town","Shalimar Town","03000999929","https://www.google.com/maps?q=31.5743830,74.3847830"
"1049","MU Traders","Kite Flying - Manufacturer","House no 47,st no 4, BiBi Ahatah, Mohalla Sadaat Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03004419256","https://www.google.com/maps?q=31.5855970,74.3443590"
"1050","RS Enterprises","Kite Flying - Manufacturer","FC2F+V96, Kamahan - Lidher Rd, Kirian Wala, Kirianwala, Pakistan, Lahore Saddar","Lahore Saddar","03000400025","https://www.google.com/maps?q=31.4521650,74.4233930"
"1051","Bala kite maker","Kite Flying - Manufacturer","Al-Mumtaz Rd, near buns road station, Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004405466","https://www.google.com/maps?q=31.5304970,74.2925830"
"1052","DATTA KITE MANUFACTURING","Kite Flying - Manufacturer","F86G+4GW, Pindi Rajputan Kot Lakhpat, Lahore, Pakistan, Model Town","Model Town","03258687889","https://www.google.com/maps?q=31.4606200,74.3265320"
"1053","Jalal Sons Consultants","Kite Flying - Trader","Street No. 12 F-Block Youhanabad Ferozepur Road Lahore, Nishter Town","Nishter Town","03008381880","https://www.google.com/maps?q=31.4115340,74.3638301"
"1054","Nabeel Kites","Kite Flying - Seller","F57P+VF8, River Edge Housing Scheme Park View, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03070043656","https://www.google.com/maps?q=31.4637200,74.1865270"
"1055","Azhar kite seller","Kite Flying - Seller","H7P4+4XF, Lahore, Pakistan, Ravi Town","Ravi Town","03244700362","https://www.google.com/maps?q=31.5852890,74.2563660"
"1056","SHAHZAD ZAHID KITE MAKER","Kite Flying - Manufacturer","H8JF+P74, Gali Dhobian, Chota Mufti Baqar Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03218514686","https://www.google.com/maps?q=31.5816340,74.3230610"
"1057","MU & Co.","Kite Flying - Seller","H8PV+8J4, Rehmania Masjid St, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03004419256","https://www.google.com/maps?q=31.5856340,74.3443800"
"1058","Faisal kites","Kite Flying - Manufacturer","HCW3+H8V Panj peer darbar alam town, Shadi Pura Wahga Town, Lahore, Pakistan, Shalimar Town","Shalimar Town","03078711567","https://www.google.com/maps?q=31.5965040,74.4032930"
"1059","Nabeel Kites","Kite Flying - Manufacturer","F57P+VF8, River Edge Housing Scheme Park View, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03070043656","https://www.google.com/maps?q=31.4637350,74.1865120"
"1060","Sarwar Kite","Kite Flying - Manufacturer","F8CR+78J, Bahar Colony Lahore, Pakistan, Model Town","Model Town","03212616891","https://www.google.com/maps?q=31.4706870,74.3403820"
"1061","Burhan toys","Kite Flying - Seller","Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234589949","https://www.google.com/maps?q=31.5777730,74.3220350"
"1062","Bala kite house","Kite Flying - Seller","Al-Mumtaz Rd, near buns road station, Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004405466","https://www.google.com/maps?q=31.5304970,74.2925830"
"1063","Awais Butt kite maker","Kite Flying - Manufacturer","H8PV+XRG, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03325259172","https://www.google.com/maps?q=31.5876560,74.3443830"
"1064","Well done traders","Kite Flying - Manufacturer","J7GX+8WP, Haq Bahu Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03214316296","https://www.google.com/maps?q=31.6257160,74.2999110"
"1065","Zeshan trader","Kite Flying - Seller","J76C+79X, Shahdara, Pakistan, Ravi Town","Ravi Town","03146424800","https://www.google.com/maps?q=31.6107370,74.2709840"
"1066","Atif Sports","Kite Flying - Seller","225, Township Block 1 Sector D1 Lahore, Pakistan, Model Town","Model Town","03078866775","https://www.google.com/maps?q=31.4433910,74.3061150"
"1067","Umer kite house","Kite Flying - Seller","H828+X3G, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03228002965","https://www.google.com/maps?q=31.5524220,74.3151500"
"1068","Malik firm","Kite Flying - Seller","Ravi Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03164057966","https://www.google.com/maps?q=31.5903810,74.3062820"
"1069","Saqib karyana store","Kite Flying - Seller","Shop no.380 street no.17, near lesco office, R A Bazaar Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03043954203","https://www.google.com/maps?q=31.5029640,74.3839050"
"1070","Ali Kite","Kite Flying - Manufacturer","F8CJ+M8C, Model Town Extension Block Q Flats Model Town, Lahore, Pakistan, Model Town","Model Town","03219426705","https://www.google.com/maps?q=31.4717140,74.3308620"
"1071","Shaker kites","Kite Flying - Manufacturer","J7QR+WW2, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03004037611","https://www.google.com/maps?q=31.6398370,74.2924230"
"1072","BILLA KITE HOUSE","Kite Flying - Seller","6 Sarmad Street No. 6, Garhi Shahu, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244367709","https://www.google.com/maps?q=31.5645870,74.3464670"
"1073","Khan Sons Bakery","Kite Flying - Seller","120 Abdali Rd, Krishan Nagar, Lahore, 54000, Pakistan, Lahore City","Lahore City","03082406095","https://www.google.com/maps?q=31.5640000,74.2900000"
"1074","R & M KITE SHOP","Kite Flying - Seller","H8GC+GGQ, Circular Rd, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03298863024","https://www.google.com/maps?q=31.5762850,74.3213640"
"1075","Azad Khan Seller","Kite Flying - Manufacturer","ahata workshop phatik no.8 shahdra railway station, lahore, 1 Station Rd, Seraj Park Shahdara Town, Shahdara, 54600, Pakistan, Ravi Town","Ravi Town","03204084956","https://www.google.com/maps?q=31.6290620,74.2896730"
"1076","ASIF KITE MAKER","Kite Flying - Manufacturer","H75P+4HW, Sanda Lahore, 54000, Pakistan, Lahore City","Lahore City","03084634910","https://www.google.com/maps?q=31.5578820,74.2864010"
"1077","Nasir Kite Traders","Kite Flying - Seller","3 Sehar Road, Singhpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03004344608, 03004179807","https://www.google.com/maps?q=31.5795830,74.3751230"
"1078","Murad kite house","Kite Flying - Seller","Laal khoo near Rafiq sweet mochi gate lahore, Lahore City","Lahore City","03224178472","https://www.google.com/maps?q=31.5781940,74.3221950"
"1079","BHOLA KITE MAKER","Kite Flying - Manufacturer","H77H+765, Ring Road, Lahore, 54000, Pakistan, Lahore City","Lahore City","03244710856","https://www.google.com/maps?q=31.5629740,74.2782530"
"1080","Sajjad kite store","Kite Flying - Seller","G726+75M, Kausar Block Jinnah Block Kakazai, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03004740525","https://www.google.com/maps?q=31.5007720,74.2604490"
"1081","Ijaz kite saller","Kite Flying - Seller","C9X8+4GR, Sitara Colony, Lahore, Pakistan, Model Town","Model Town","03000624080","https://www.google.com/maps?q=31.4478890,74.3661670"
"1082","Axe sports Lahore","Kite Flying - Seller","STREET # 2 Bedian Rd, Nadirabad Lahore, 51000, Pakistan, Lahore Cantt","Lahore Cantt","03244914100","https://www.google.com/maps?q=31.4938280,74.4058860"
"1083","Nadeem Kite Maker","Kite Flying - Manufacturer","H74R+7MF, Zubair Road, Sham Nagar Sanda, Lahore, 54000, Pakistan, Lahore City","Lahore City","03214742293","https://www.google.com/maps?q=31.5556460,74.2917340"
"1084","Abdul Kites","Kite Flying - Seller","H9GX+X8W, Wali Park Rd, Tauheed Park, Lahore, Pakistan, Shalimar Town","Shalimar Town","03229542557","https://www.google.com/maps?q=31.5773770,74.3982280"
"1085","kite flying","Kite Flying - Manufacturer","33a Nisbat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03074851696","https://www.google.com/maps?q=31.5699660,74.3203430"
"1086","SHEIKH KITE HOUSE","Kite Flying - Seller","G8R6+P5M, Rasool Park Lahore, 54000, Pakistan, Model Town","Model Town","03014177518","https://www.google.com/maps?q=31.5415890,74.3102230"
"1087","Noman kites","Kite Flying - Seller","Lane 5 alnoor town walton road lhr cantt, Model Town","Model Town","03064405054","https://www.google.com/maps?q=31.4771720,74.3574080"
"1088","Nadeem Kite Maker","Kite Flying - Trader","H74R+7MF, Zubair Road, Sham Nagar Sanda, Lahore, 54000, Pakistan, Lahore City","Lahore City","03214742293","https://www.google.com/maps?q=31.5556460,74.2917340"
"1089","Challenge Kite Center","Kite Flying - Seller","H88J+45M, Abdul Karim Rd, Qila Gujjar Singh, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03228423440","https://www.google.com/maps?q=31.5653870,74.3304770"
"1090","MU kite","Kite Flying - Manufacturer","G986+MG8, Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03034041655","https://www.google.com/maps?q=31.5166340,74.3607880"
