sr,business_name,business_type,address,tehsil,phone,map_link
394,Xkitehouse,Kite Flying - Seller,"F73V+QC6, 1, Highcourt Society Block C 1 Phase 1 Johar Town, Lahore, 54600, Pakistan, Model Town",Model Town,3194275766,"https://www.google.com/maps?q=31.4543890,74.2935100"
395,Dee Tech,Kite Flying - Seller,"55 Main Boulevard Gulberg, Block E1 Block E 1 Gulberg III, Lahore, Pakistan, Model Town",Model Town,3218454613,"https://www.google.com/maps?q=31.5166750,74.3435200"
396,M.W kite house,Kite Flying - Manufacturer,"J8G4+Q59, Road, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3235959580,"https://www.google.com/maps?q=31.6269560,74.3053970"
397,Sheikh kites,Kite Flying - Seller,"Bazaar Laal khoh، inside Mochi Gate، Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244686240,"https://www.google.com/maps?q=31.5777730,74.3220350"
398,AK Kite House,Kite Flying - Seller,"10bearth road Azeem Electric Market Rd, Gawalmandi, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3091974808,"https://www.google.com/maps?q=31.5758670,74.3245950"
399,PAKISTAN KITE CENTER,Kite Flying - Trader,"G8F3+J48, Madni Masjid St, Karnalpora Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3234370733,"https://www.google.com/maps?q=31.5239690,74.3031010"
400,Shakeel,Kite Flying - Manufacturer,"H8QV+5RR, Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town",Ravi Town,3249431135,"https://www.google.com/maps?q=31.5880130,74.3445070"
401,PAKISTAN KITE CENTER,Kite Flying - Manufacturer,"G8F3+J48, Madni Masjid St, Karnalpora Combo Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3234370733,"https://www.google.com/maps?q=31.5239790,74.3031030"
402,Najaf Kite Maker,Kite Flying - Manufacturer,"House no.41 Block C1 Johar Town,Lahore, Model Town",Model Town,3054786194,"https://www.google.com/maps?q=31.4542330,74.2922710"
403,Bilal Diaper and Kite house,Kite Flying - Trader,"Shamnagar Rd, H832+Q35, Rajgarh, Sanda, Sham Nagar Block B New Chauburji Park, Lahore, 54000, Pakistan, Lahore City",Lahore City,3444568847,"https://www.google.com/maps?q=31.5543400,74.3002660"
404,IDEAL KITE CENTER,Kite Flying - Seller,"32 Bilal St, Islamia Park, Lahore, 54000, Pakistan, Lahore City",Lahore City,3214600945,"https://www.google.com/maps?q=31.5440230,74.3046280"
405,Madina kite house,Kite Flying - Seller,"G9F5+7XF, Street No. 7, Jinnah Park Lahore, 54660, Pakistan, Lahore Cantt",Lahore Cantt,3454156252,"https://www.google.com/maps?q=31.5230070,74.3598590"
406,Adnan Enterprises,Kite Flying - Seller,"C9VQ+P79, Kamahan Village, Lahore, Pakistan, Model Town",Model Town,3047050132,"https://www.google.com/maps?q=31.4440830,74.3877930"
407,Madina kite house,Kite Flying - Manufacturer,"F82Q+RW2, Kacha Jail Rd, Quaid e Millat Colony, Lahore, Pakistan, Model Town",Model Town,3454156252,"https://www.google.com/maps?q=31.4521050,74.3396060"
408,Sardar g kite,Kite Flying - Manufacturer,"HCF3+3RP, Dispensary Rd, Fateh Garh Fatehgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3224591867,"https://www.google.com/maps?q=31.5727100,74.4045660"
409,Rajpoot,Kite Flying - Manufacturer,"C5JJ+R8X, Multan Rd, Manowal, Lahore, 54000, Pakistan, Allama Iqbal",Allama Iqbal,"03249008907, 03044937823","https://www.google.com/maps?q=31.4316200,74.1801340"
410,Up kite,Kite Flying - Seller,"F88W+3Q5, Bostan Colony, Lahore, Pakistan, Model Town",Model Town,3187947607,"https://www.google.com/maps?q=31.4649220,74.3470290"
411,Karigar,Kite Flying - Manufacturer,"G7MC+357, Kot Kamboh Lahore, 54000, Pakistan, Lahore City",Lahore City,3094450040,"https://www.google.com/maps?q=31.5326320,74.2704320"
412,Karigar,Kite Flying - Seller,"G7MC+357, Kot Kamboh Lahore, 54000, Pakistan, Lahore City",Lahore City,3094450040,"https://www.google.com/maps?q=31.5326250,74.2704320"
413,Liberty Builders,Kite Flying - Seller,"H87H+27R, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3339555888,"https://www.google.com/maps?q=31.5627450,74.3280310"
414,BISMILLAH CHICKEN SALE CENTER,Kite Flying - Seller,"CFX3+MJ5, Bedian Rd, Mota Singh Wala, Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3035062311,"https://www.google.com/maps?q=31.4491090,74.4541500"
415,Lala Billu Kite Centre,Kite Flying - Manufacturer,"G7VW+86X, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004248241,"https://www.google.com/maps?q=31.5434010,74.2955130"
416,F N kite shop,Kite Flying - Seller,"188 main Lahore – Kasur Rd, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3034445051,"https://www.google.com/maps?q=31.5276840,74.3221880"
417,Taj kites,Kite Flying - Seller,"H7CW+357, Sant Nagar St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3154212077,"https://www.google.com/maps?q=31.5700960,74.2954500"
418,Adnan Traders,Kite Flying - Seller,"H9FF+4WM, rana clinak road, Mughalpura, Lahore, 54840, Pakistan, Shalimar Town",Shalimar Town,3228051283,"https://www.google.com/maps?q=31.5728100,74.3748100"
419,MA Kites,Kite Flying - Seller,"Main Harbanspura Rd, Hajipura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3056666894,"https://www.google.com/maps?q=31.5661590,74.4277030"
420,BM Super Store,Kite Flying - Seller,"J7JR+Q4F, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3054731502,"https://www.google.com/maps?q=31.6321910,74.2903180"
421,Township Kites and Accessories,Kite Flying - Manufacturer,"Plot 28, Township Block 5 Sector B 1 Lahore, Pakistan, Model Town",Model Town,3356789015,"https://www.google.com/maps?q=31.4578610,74.3114900"
422,Haseeb Kite Maker,Kite Flying - Manufacturer,"G7WJ+5CF, Block F Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3314205080,"https://www.google.com/maps?q=31.5451530,74.2807280"
423,Bismillah chicken sale center,Kite Flying - Trader,"Bedian Rd, Mota Singh Wala, Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3035062311,"https://www.google.com/maps?q=31.4499680,74.4533050"
424,Hassan kite shop,Kite Flying - Seller,"9C74+97, Lahore, Pakistan, Nishter Town",Nishter Town,3237300326,"https://www.google.com/maps?q=31.3631210,74.4060400"
425,Nadeem Kite Maker,Kite Flying - Manufacturer,"17 AH1, Tamhara Kot Pind, Lahore, Pakistan, Wahgah Town",Wahgah Town,3213431233,"https://www.google.com/maps?q=31.5907560,74.4506920"
426,Shahid Kites,Kite Flying - Seller,"H97R+989, MuhammadPura Lalpul Canal View Park, Lahore, Pakistan, Shalimar Town",Shalimar Town,3054814728,"https://www.google.com/maps?q=31.5634420,74.3909100"
427,Ice Factory,Kite Flying - Trader,"HCVF+64H, Mominpura Rd, behind Siddiquia Mosque، Wahga Town, Lahore, Pakistan, Shalimar Town",Shalimar Town,3234531109,"https://www.google.com/maps?q=31.5935640,74.4229730"
428,Mehar kites,Kite Flying - Seller,"F86V+PV4, Qainchee Bazar Rd, Bostan Colony, Lahore, Pakistan, Model Town",Model Town,3180429006,"https://www.google.com/maps?q=31.4617090,74.3448470"
429,Zahid Kite Maker,Kite Flying - Manufacturer,"H9CG+98P, Shalimar Larechs Colony, Lahore, 54840, Pakistan, Shalimar Town",Shalimar Town,3224212660,"https://www.google.com/maps?q=31.5708240,74.3753890"
430,Aslam Babu Kite House,Kite Flying - Seller,"The Grill planet 17 Q, near ayoob Chowk, Block P Block Q Phase 2 Johar Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3074763771,"https://www.google.com/maps?q=31.4595100,74.2669620"
431,Imran and Son's,Kite Flying - Seller,"H9R2+66M, Nasir Bhutt Rd, Scheme No 2, Lahore, Pakistan, Shalimar Town",Shalimar Town,3256038152,"https://www.google.com/maps?q=31.5904840,74.3506360"
432,Baba Pan Shop,Kite Flying - Seller,"Taj Market, Opp Alfalah Town, Double Road،, Bedian Rd, Haji Park Al Amin Housing Society, Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3004531424,"https://www.google.com/maps?q=31.4833820,74.4204310"
433,Arif Kite House,Kite Flying - Seller,"Malik Munir Rd, H74P+3X7, Sanda Kalan, Sanda, D Block Block D Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3214207856,"https://www.google.com/maps?q=31.5550960,74.2873910"
434,MGM powder coating excellence,Kite Flying - Seller,"G78G+MHW, Sabzazar Block A Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54500, Pakistan, Lahore City",Lahore City,3039422269,"https://www.google.com/maps?q=31.5170100,74.2763980"
435,Macherz Kites,Kite Flying - Seller,"nishter, Nishter Town",Nishter Town,3239993868,"https://www.google.com/maps?q=31.5203730,74.3588370"
436,Happy Kite Club,Kite Flying - Seller,"Qazi Park chowk, Shahdara Town Lahore, Ravi Town",Ravi Town,3158012216,"https://www.google.com/maps?q=31.6261550,74.2950190"
437,Hajji Abdul waheed butt,Kite Flying - Seller,"H7JR+8XF, Tauheed Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City",Lahore City,3244438246,"https://www.google.com/maps?q=31.5807470,74.2924400"
438,Taj kites,Kite Flying - Manufacturer,"H7CW+357, Sant Nagar St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3154212077,"https://www.google.com/maps?q=31.5701120,74.2953710"
439,RK School Furniture,Kite Flying - Manufacturer,"G8W8+M4V, Jinnah Town, Lahore, 54000, Pakistan, Allama Iqbal",Allama Iqbal,3234179801,"https://www.google.com/maps?q=31.5467222,74.3155556"
440,Abdula Mibile,Kite Flying - Seller,"FCW2+4QG, Bedian Rd, Nadirabad Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3215533966,"https://www.google.com/maps?q=31.4952110,74.4020150"
441,Madina mart,Kite Flying - Seller,"Plot 370, Block P Phase 2 Johar Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3134140210,"https://www.google.com/maps?q=31.4645480,74.2722930"
442,Champion Shada Kite Maker,Kite Flying - Manufacturer,"F9RC+3W7, Shah Jahan street, Super Town Shah Taj Colony, Lahore, Pakistan, Nishter Town",Nishter Town,3004448434,"https://www.google.com/maps?q=31.4899590,74.3730870"
443,Akbar ali,Kite Flying - Manufacturer,"Daroghawala Bus Stop, Bund Road, Nadeem Park Data Flour Maill Next Bazar، Grand Trunk Rd, Daroghe Wala, Lahore, 54920, Pakistan, Shalimar Town",Shalimar Town,3234767058,"https://www.google.com/maps?q=31.5870900,74.4037060"
444,Ahmad traders,Kite Flying - Manufacturer,"G7RR+HR2, New Shalimar Rd, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3320948286,"https://www.google.com/maps?q=31.5413890,74.2920790"
445,FAIZAN INTERPTISES,Kite Flying - Seller,"makha road jadha, H7QX+RH2, Karim Park Lahore, Pakistan, Lahore City",Lahore City,3041660086,"https://www.google.com/maps?q=31.5894710,74.2988440"
446,All PAKISTAN KITES FLYING ASSOCIATION,Kite Flying Association,"17 Wahdat Rd, Commercial Area Rehmanpura Colony, Lahore, 54000, Pakistan, Model Town",Model Town,3214449839,"https://www.google.com/maps?q=31.5203650,74.3201540"
447,Ramzan Kite Works,Kite Flying - Manufacturer,"1 Tajpura Main Rd, Block C Mian Amiruddin Park, Lahore, Pakistan, Shalimar Town",Shalimar Town,3044774044,"https://www.google.com/maps?q=31.5583120,74.4073910"
448,Champion Shada Kite Maker,Kite Flying - Seller,"F9RC+3W7, Shah Jahan street, Super Town Shah Taj Colony, Lahore, Pakistan, Nishter Town",Nishter Town,3004448434,"https://www.google.com/maps?q=31.4899490,74.3730650"
449,TANZEEM KITE HOUSE,Kite Flying - Seller,"G7VP+GPM, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004552729,"https://www.google.com/maps?q=31.5435530,74.2859520"
450,Abzara Industries,Kite Flying - Seller,"C8X4+3W5, Shah Jilani Road, Township Block 3 Twp Sector C 1 Lahore, Pakistan, Model Town",Model Town,3024363453,"https://www.google.com/maps?q=31.4479960,74.3074040"
451,CRYSTAL KITE,Kite Flying - Seller,"Plot 396, Block B Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3059470818,"https://www.google.com/maps?q=31.5532430,74.2900760"
452,Al Fajar cash and carry,Kite Flying - Seller,"F8H5+M7F, Kotha Pind Block B Faisal Town, Lahore, Pakistan, Model Town",Model Town,3074465969,"https://www.google.com/maps?q=31.4790000,74.3081350"
453,TANZEEM KITE HOUSE,Kite Flying - Manufacturer,"85, F Block Block F Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004552729,"https://www.google.com/maps?q=31.5436960,74.2785350"
454,Baba Kites,Kite Flying - Manufacturer,"F73R+245, Block C1 Block C 1 Phase 1 Johar Town, Lahore, Pakistan, Model Town",Model Town,3268845618,"https://www.google.com/maps?q=31.4524740,74.2902390"
455,PAPPU KITE HOUSE,Kite Flying - Trader,"G9C5+5F5,e, Pakistan, Block N Gulberg III, Lahore, Pakistan, Model Town",Model Town,3214127252,"https://www.google.com/maps?q=31.5203820,74.3587000"
456,Khan store,Kite Flying - Seller,"4 Lake Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City",Lahore City,3124114311,"https://www.google.com/maps?q=31.5640410,74.3087550"
457,Baba Kites,Kite Flying - Seller,"F73R+245, Block C1 Block C 1 Phase 1 Johar Town, Lahore, Pakistan, Model Town",Model Town,3268845618,"https://www.google.com/maps?q=31.4525470,74.2903030"
458,Afaq manufacturer,Kite Flying - Manufacturer,"Al-Mumtaz Rd, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3296766034,"https://www.google.com/maps?q=31.5304970,74.2925830"
459,Qasim kite flying shop,Kite Flying - Seller,"F9WV+2JH, Nishat Colony Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3270909629,"https://www.google.com/maps?q=31.4950480,74.3941430"
460,Asif Dor Maker,Kite Flying - Manufacturer,"H8J3+CP8, Mohni Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City",Lahore City,3249420201,"https://www.google.com/maps?q=31.5810080,74.3043950"
461,Aurang Zaib,Kite Flying - Seller,"G7RR+GRQ, Ghulam Nabi Colony Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3219482861,"https://www.google.com/maps?q=31.5414330,74.2921240"
462,MALIK KITES,Kite Flying - Seller,"Plot 252, F Block Block F Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004123505,"https://www.google.com/maps?q=31.5490620,74.2822700"
463,Musa kite shop,Kite Flying - Seller,"F8QP+FVM, Arfa Kareem Pk Rd, Model Town, Lahore, Pakistan, Model Town",Model Town,3053233444,"https://www.google.com/maps?q=31.4884670,74.3370950"
464,ZB,Kite Flying - Seller,"3-A Davis Road, Muhammad Nagar Garhi Shahu, Lahore, 54000, Pakistan, Lahore City",Lahore City,3481842546,"https://www.google.com/maps?q=31.5623890,74.3369130"
465,Usman kite shop,Kite Flying - Seller,"H99V+64F, Nabi Pura Lahore, Pakistan, Shalimar Town",Shalimar Town,3224146663,"https://www.google.com/maps?q=31.5681370,74.3928280"
466,Aurang Zaib,Kite Flying - Trader,"G7RR+GRQ, Ghulam Nabi Colony Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3219482861,"https://www.google.com/maps?q=31.5413970,74.2920280"
467,MALIK KITES MAKER,Kite Flying - Manufacturer,"Plot 252, F Block Block F Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004123505,"https://www.google.com/maps?q=31.5490630,74.2822810"
468,Aurang Zaib,Kite Flying - Manufacturer,"G7RR+GRQ, Ghulam Nabi Colony Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3219482861,"https://www.google.com/maps?q=31.5414360,74.2921230"
469,Innovasun Power,Kite Flying - Trader,"3 km Harbanspura Rd, Hajipura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3056666894,"https://www.google.com/maps?q=31.5668470,74.4273260"
470,LUSH PUSH INTERNATIONAL,Kite Flying - Seller,"H85X+8MH, Sardar St, Garhi Shahu, Lahore, 54000, Pakistan, Lahore Cantt",Lahore Cantt,3214599303,"https://www.google.com/maps?q=31.5583330,74.3492910"
471,Moiz Kites Shop,Kite Flying - Seller,"J7HW+935, Qazi Park Rd, Seraj Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3349767086,"https://www.google.com/maps?q=31.6284410,74.2952500"
472,Malik kite house,Kite Flying - Seller,"H83C+47V, Golding Rd, Block B Jinnah Town, Lahore, 54000, Pakistan, Allama Iqbal",Allama Iqbal,3708387988,"https://www.google.com/maps?q=31.5530520,74.3207490"
473,Dee Tech,Kite Flying - Manufacturer,"Plot 26, Block R Marghzar Housing Scheme, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3218454613,"https://www.google.com/maps?q=31.4985000,74.2480280"
474,Riaz Majeed Kite Maker,Kite Flying - Manufacturer,"H8PQ+7RF, Zafrullah Rd, Misri Shah, Lahore, Pakistan, Ravi Town",Ravi Town,3238040969,"https://www.google.com/maps?q=31.5859270,74.3394880"
475,Baba Kites,Kite Flying - Trader,"F73R+245, Block C1 Block C 1 Phase 1 Johar Town, Lahore, Pakistan, Model Town",Model Town,3268845618,"https://www.google.com/maps?q=31.4525110,74.2902390"
476,Khan Store,Kite Flying - Manufacturer,"G93M+Q9G, R A Bazaar Cantt, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3343028117,"https://www.google.com/maps?q=31.5044740,74.3833680"
477,Shafiq kite House,Kite Flying - Manufacturer,"G759+RWV, Kharak Awan Town, Lahore, Pakistan, Lahore City",Lahore City,3034111167,"https://www.google.com/maps?q=31.5094480,74.2700470"
478,Nayyaz Kite Seller,Kite Flying - Seller,"HCG2+CP3, Main Bazar, Hameed Pura Hameedpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3228085499,"https://www.google.com/maps?q=31.5758820,74.4018440"
479,Shah Brothers Kite Makers,Kite Flying - Manufacturer,"House-139, Township Block 15 Sector B 1 Lahore, 54770, Pakistan, Model Town",Model Town,3234700303,"https://www.google.com/maps?q=31.4620890,74.3064320"
480,CHAUDHARY TRADERS,Kite Flying - Seller,"CHAUDHARY TRADERS AND CHICKEN SALE CENTRE NEAR NIRMAL BEAUTY SALON H9Q2+VCM, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,"03099868226, 03280114044","https://www.google.com/maps?q=31.5898800,74.3509210"
481,W&R,Kite Flying - Seller,"H7CP+HR9, St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244544976,"https://www.google.com/maps?q=31.5715340,74.2873630"
482,Bismillah kite house,Kite Flying - Seller,"main Ghazi Rd, opposite Acha milk shop, Nishtar Town, Lahore, Pakistan, Model Town",Model Town,3224035120,"https://www.google.com/maps?q=31.4597190,74.3553780"
483,Dee Tech,Kite Flying - Trader,"Plot 25, Block R Marghzar Housing Scheme, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3218454613,"https://www.google.com/maps?q=31.4985220,74.2478570"
484,Zulfiqar As ghar Traders,Kite Flying - Manufacturer,"88 College Rd, Eden Boulevard Block C Eden Residencia, Lahore, 54600, Pakistan, Model Town",Model Town,3470463237,"https://www.google.com/maps?q=31.4155410,74.2878970"
485,Bismillah kite house,Kite Flying - Trader,"23 Ghazi Rd, Nishtar Town, Lahore, Pakistan, Model Town",Model Town,3224035120,"https://www.google.com/maps?q=31.4597080,74.3553680"
486,CHAUDHARY TRADERS,Kite Flying - Seller,"CHAUDHARY TRADER AND CHIKCEN SALE CENTRE NEAR NIRMAL BEAUTY SALOON CENTRAL ROAD DHOBHI GHAT CHAH MIRANH9Q2+VCM, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3280114044,"https://www.google.com/maps?q=31.5899070,74.3509210"
487,W&R,Kite Flying - Manufacturer,"55/B, St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3019121188,"https://www.google.com/maps?q=31.5717900,74.2868260"
488,Kashif Kites,Kite Flying - Seller,"F6CW+P29, Thokar Niaz Baig Flyover, Irrigation Colony, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3219439777,"https://www.google.com/maps?q=31.4721270,74.2450290"
489,Usama Kites,Kite Flying - Seller,"103 Nawazish Ali Road, Fleming Rd, Gawalmandi, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3209456758,"https://www.google.com/maps?q=31.5708610,74.3274660"
490,W&R,Kite Flying - Manufacturer,"55/B, St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244544976,"https://www.google.com/maps?q=31.5717900,74.2868260"
491,Bismillah Holesale,Kite Flying - Seller,"174 Millat Rd, Baitul Raza Colony, Lahore, 54000, Pakistan, Lahore City",Lahore City,3246588686,"https://www.google.com/maps?q=31.5280990,74.2923090"
492,TAJ DIN STORE,Kite Flying - Manufacturer,"91/13 Grand Trunk Rd, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3244784004,"https://www.google.com/maps?q=31.6274910,74.2880470"
